case,view_id,time_index,reference_DGP_raw,dcglare_Ev,reference_DGP,dcglare_DGPs_raw,dcglare_DGPs
C4,164,1912,0.197331,441.95730591,0.197331,0.185942893856917,0.185942893856917
C4,164,1913,0.234405,662.94232178,0.234405,0.198914714288486,0.198914714288486
C4,164,4109,0.159182,3.21309662,0.159182,0.160188608771594,0.160188608771594
C4,164,4110,0.160944,34.26085663,0.160944,0.162011112284181,0.162011112284181
C4,164,4111,0.163056,71.83407593,0.163056,0.164216660257091,0.164216660257091
C4,164,4112,0.165362,112.63219452,0.165362,0.166611509818324,0.166611509818324
C4,164,4113,0.167464,149.86190796,0.167464,0.168796893997252,0.168796893997252
C4,164,4114,0.169172,179.89900208,0.169172,0.170560071422096,0.170560071422096
C4,164,4115,0.170298,199.85804749,0.170298,0.171731667387663,0.171731667387663
C4,164,4116,0.170668,205.73783875,0.170668,0.172076811134625,0.172076811134625
C4,164,4117,0.170114,196.92538452,0.170114,0.171559520071324,0.171559520071324
C4,164,4118,0.168882,174.90777588,0.168882,0.170267086444156,0.170267086444156
C4,164,4119,0.166915,140.25979614,0.166915,0.168233250033418,0.168233250033418
C4,164,4120,0.164622,99.68626404,0.164622,0.165851583699148,0.165851583699148
C4,164,4121,0.162388,59.66652298,0.162388,0.163502424898926,0.163502424898926
C4,164,4122,0.160478,26.11988449,0.160478,0.161533237219563,0.161533237219563
C4,164,8527,0.161983,52.64727783,0.161983,0.163090395208621,0.163090395208621
C4,164,8528,0.207171,692.29382324,0.207171,0.200637647424188,0.200637647424188
C4,164,8529,0.227554,1162.75744629,0.227554,0.2282538620972229,0.2282538620972229
C4,164,8530,0.279731,2142.47680664,0.279731,0.285763388549768,0.285763388549768
C4,164,8531,0.293606,2571.32055664,0.293606,0.310936516674768,0.310936516674768
C4,164,8532,0.309602,2971.63256836,0.309602,0.334434831762732,0.334434831762732
C4,164,8533,0.228663,1021.9989624,0.228663,0.21999133909288,0.21999133909288
C4,164,8534,0.356362,3839.71166992,0.356362,0.385391075024304,0.385391075024304
C4,164,8535,0.751247,4529.15625,0.751247,0.425861471875,0.425861471875
C4,164,8536,0.166845,154.48384094,0.166845,0.169068201463178,0.169068201463178
C4,165,1902,0.168048,167.7618866,0.168048,0.16984762274342,0.16984762274342
C4,165,1903,0.18684,482.28179932,0.18684,0.188309941620084,0.188309941620084
C4,165,1904,0.307851,2330.8215332,0.307851,0.29681922399884,0.29681922399884
C4,165,1905,0.374284,3448.81201172,0.374284,0.362445265087964,0.362445265087964
C4,165,1906,0.290065,1917.92626953,0.290065,0.272582272021411,0.272582272021411
C4,165,1907,0.311227,2270.30981445,0.311227,0.293267186108215,0.293267186108215
C4,165,1908,0.324505,2487.05883789,0.324505,0.3059903537841429,0.3059903537841429
C4,165,1909,0.326884,2527.24829102,0.326884,0.308349474682874,0.308349474682874
C4,165,1910,0.316614,2339.78320312,0.316614,0.297345274023144,0.297345274023144
C4,165,1911,0.289707,1867.33740234,0.289707,0.269612705517358,0.269612705517358
C4,165,1912,0.247146,1201.92895508,0.247146,0.230553229663196,0.230553229663196
C4,165,1913,0.292219,1623.78564453,0.292219,0.2553162173339109,0.2553162173339109
C4,165,4109,0.159462,7.99582481,0.159462,0.160469354916347,0.160469354916347
C4,165,4110,0.163986,86.11908722,0.163986,0.165055190419814,0.165055190419814
C4,165,4111,0.169475,181.56103516,0.169475,0.170657632763892,0.170657632763892
C4,165,4112,0.175478,285.28421021,0.175478,0.176746183139327,0.176746183139327
C4,165,4113,0.180907,379.49227905,0.180907,0.182276196780235,0.182276196780235
C4,165,4114,0.185277,454.96411133,0.185277,0.186706393335071,0.186706393335071
C4,165,4115,0.188197,504.93035889,0.188197,0.189639412066843,0.189639412066843
C4,165,4116,0.189148,519.92419434,0.189148,0.190519550207758,0.190519550207758
C4,165,4117,0.187754,497.78668213,0.187754,0.189220078241031,0.189220078241031
C4,165,4118,0.184535,442.01916504,0.184535,0.185946524987848,0.185946524987848
C4,165,4119,0.179451,354.43984985,0.179451,0.180805619186195,0.180805619186195
C4,165,4120,0.173548,252.23280334,0.173548,0.174806065556058,0.174806065556058
C4,165,4121,0.167771,151.50669861,0.167771,0.168893443208407,0.168893443208407
C4,165,4122,0.162863,66.71004486,0.162863,0.163915879633282,0.163915879633282
C4,165,8527,0.164257,91.71417999,0.164257,0.165383622365413,0.165383622365413
C4,165,8528,0.229823,973.59631348,0.229823,0.217150103601276,0.217150103601276
C4,165,8529,0.266864,1810.45947266,0.266864,0.266273971045142,0.266273971045142
C4,165,8530,0.344738,3190.53076172,0.344738,0.347284155712964,0.347284155712964
C4,165,8531,0.372244,3911.1328125,0.372244,0.38958349609375,0.38958349609375
C4,165,8532,0.415835,4619.35400391,0.415835,0.431156080029517,0.431156080029517
C4,165,8533,0.347059,2910.08422852,0.347059,0.330821944214124,0.330821944214124
C4,165,8534,1.0,25854.98046875,1.0,1.677687353515625,1.0
C4,165,8535,1.0,20413.4296875,1.0,1.3582683226562495,1.0
C4,165,8536,0.1818,447.85968018,0.1818,0.186289363226566,0.186289363226566
C4,166,1902,0.169834,194.52252197,0.169834,0.171418472039639,0.171418472039639
C4,166,1903,0.192891,587.6105957,0.192891,0.19449274196759,0.19449274196759
C4,166,1904,0.341038,2662.94360352,0.341038,0.316314789526624,0.316314789526624
C4,166,1905,0.419608,4002.14086914,0.419608,0.394925669018518,0.394925669018518
C4,166,1906,0.323486,2340.16479492,0.323486,0.297367673461804,0.297367673461804
C4,166,1907,0.34956,2782.16186523,0.34956,0.323312901489001,0.323312901489001
C4,166,1908,0.366846,3067.31469727,0.366846,0.340051372729749,0.340051372729749
C4,166,1909,0.371009,3138.56347656,0.371009,0.3442336760740719,0.3442336760740719
C4,166,1910,0.358534,2912.32226562,0.358534,0.330953316991894,0.330953316991894
C4,166,1911,0.324237,2312.70385742,0.324237,0.295755716430554,0.295755716430554
C4,166,1912,0.270127,1478.34887695,0.270127,0.246779079076965,0.246779079076965
C4,166,1913,0.301352,1872.67858887,0.301352,0.2699262331666689,0.2699262331666689
C4,166,4109,0.159563,9.74285698,0.159563,0.160571905704726,0.160571905704726
C4,166,4110,0.165082,105.17706299,0.165082,0.166173893597513,0.166173893597513
C4,166,4111,0.171798,221.95698547,0.171798,0.173028875047089,0.173028875047089
C4,166,4112,0.179132,348.81500244,0.179132,0.180475440643228,0.180475440643228
C4,166,4113,0.185761,463.89550781,0.185761,0.187230666308447,0.187230666308447
C4,166,4114,0.191085,556.00744629,0.191085,0.192637637097223,0.192637637097223
C4,166,4115,0.194644,617.02893066,0.194644,0.196219598229742,0.196219598229742
C4,166,4116,0.195793,635.36895752,0.195793,0.197296157806424,0.197296157806424
C4,166,4117,0.194117,608.24188232,0.194117,0.195703798492184,0.195703798492184
C4,166,4118,0.190171,540.0480957,0.190171,0.19170082321759,0.19170082321759
C4,166,4119,0.183971,433.12393188,0.183971,0.185424374801356,0.185424374801356
C4,166,4120,0.176784,308.43255615,0.176784,0.178104991046005,0.178104991046005
C4,166,4121,0.169724,185.47068787,0.169724,0.170887129377969,0.170887129377969
C4,166,4122,0.163729,81.71931458,0.163729,0.164796923765846,0.164796923765846
C4,166,8527,0.164644,99.89618683,0.164644,0.165863906166921,0.165863906166921
C4,166,8528,0.222505,1181.57666016,0.222505,0.229358549951392,0.229358549951392
C4,166,8529,0.276383,1953.64379883,0.276383,0.274678890991321,0.274678890991321
C4,166,8530,0.348347,3070.95214844,0.348347,0.340264891113428,0.340264891113428
C4,166,8531,0.39046,3835.7746582,0.39046,0.38515997243634,0.38515997243634
C4,166,8532,0.458122,5094.69970703,0.458122,0.459058872802661,0.459058872802661
C4,166,8533,0.40449,3726.09838867,0.40449,0.378721975414929,0.378721975414929
C4,166,8534,1.0,37642.6640625,1.0,2.3696243804687502,1.0
C4,166,8535,1.0,25777.24023438,1.0,1.6731240017581055,1.0
C4,166,8536,0.187368,557.10015869,0.187368,0.192701779315103,0.192701779315103
C4,167,1902,0.166609,137.22692871,0.166609,0.168055220715277,0.168055220715277
C4,167,1903,0.183166,420.48379517,0.183166,0.184682398776479,0.184682398776479
C4,167,1904,0.28544,1931.82214355,0.28544,0.273397959826385,0.273397959826385
C4,167,1905,0.341334,2864.36645508,0.341334,0.328138310913196,0.328138310913196
C4,167,1906,0.277435,1678.85742188,0.277435,0.258548930664356,0.258548930664356
C4,167,1907,0.296344,1999.59887695,0.296344,0.277376454076965,0.277376454076965
C4,167,1908,0.308888,2209.26049805,0.308888,0.289683591235535,0.289683591235535
C4,167,1909,0.312057,2262.98217773,0.312057,0.292837053832751,0.292837053832751
C4,167,1910,0.302482,2094.12304688,0.302482,0.282925022851856,0.282925022851856
C4,167,1911,0.276821,1652.80932617,0.276821,0.257019907446179,0.257019907446179
C4,167,1912,0.237302,1051.46716309,0.237302,0.221721122473383,0.221721122473383
C4,167,1913,0.250371,1271.0625,0.250371,0.23461136875,0.23461136875
C4,167,4109,0.159401,6.97346973,0.159401,0.160409342673151,0.160409342673151
C4,167,4110,0.163337,75.30893707,0.163337,0.164420634606009,0.164420634606009
C4,167,4111,0.168128,158.92173767,0.168128,0.169328706001229,0.169328706001229
C4,167,4112,0.173349,249.70527649,0.173349,0.174657699729963,0.174657699729963
C4,167,4113,0.178052,332.03787231,0.178052,0.179490623104597,0.179490623104597
C4,167,4114,0.181869,397.96841431,0.181869,0.183360745919997,0.183360745919997
C4,167,4115,0.184409,441.70425415,0.184409,0.185928039718605,0.185928039718605
C4,167,4116,0.185199,454.82223511,0.185199,0.186698065200957,0.186698065200957
C4,167,4117,0.184011,435.31686401,0.184011,0.185553099917387,0.185553099917387
C4,167,4118,0.181198,386.46832275,0.181198,0.182685690545425,0.182685690545425
C4,167,4119,0.176799,309.98013306,0.176799,0.178195833810622,0.178195833810622
C4,167,4120,0.171679,220.80961609,0.171679,0.172961524464483,0.172961524464483
C4,167,4121,0.166647,132.82843018,0.166647,0.167797028851566,0.167797028851566
C4,167,4122,0.162371,58.50127411,0.162371,0.163434024790257,0.163434024790257
C4,167,8527,0.162699,69.94506836,0.162699,0.164105775512732,0.164105775512732
C4,167,8528,0.196234,739.17315674,0.196234,0.203389464300638,0.203389464300638
C4,167,8529,0.237416,1287.51379395,0.237416,0.235577059704865,0.235577059704865
C4,167,8530,0.278585,1982.29223633,0.278585,0.276360554272571,0.276360554272571
C4,167,8531,0.316152,2591.5925293,0.316152,0.3121264814699099,0.3121264814699099
C4,167,8532,0.371539,3687.18579102,0.371539,0.376437805932874,0.376437805932874
C4,167,8533,0.339367,2728.93212891,0.339367,0.320188315967017,0.320188315967017
C4,167,8534,1.0,28606.54492188,1.0,1.839204186914356,1.0
C4,167,8535,1.0,17161.67773438,1.0,1.167390483008106,1.0
C4,167,8536,0.179121,395.68649292,0.179121,0.183226797134404,0.183226797134404
C4,168,1902,0.161839,53.24141312,0.161839,0.163125270950144,0.163125270950144
C4,168,1903,0.167653,155.43922424,0.167653,0.169124282462888,0.169124282462888
C4,168,1904,0.209868,811.4475708,0.209868,0.2076319724059599,0.2076319724059599
C4,168,1905,0.233843,1217.41235352,0.233843,0.231462105151624,0.231462105151624
C4,168,1906,0.204098,618.97363281,0.204098,0.196333752245947,0.196333752245947
C4,168,1907,0.210911,730.14385986,0.210911,0.202859444573782,0.202859444573782
C4,168,1908,0.214987,795.76202393,0.214987,0.206711230804691,0.206711230804691
C4,168,1909,0.215561,802.17687988,0.215561,0.207087782848956,0.207087782848956
C4,168,1910,0.21161,735.29449463,0.21161,0.203161786834781,0.203161786834781
C4,168,1911,0.201724,588.21264648,0.201724,0.1945280823483759,0.1945280823483759
C4,168,1912,0.186051,384.82415771,0.186051,0.182589178057577,0.182589178057577
C4,168,1913,0.191441,578.11206055,0.191441,0.193935177954285,0.193935177954285
C4,168,4109,0.159143,2.58067775,0.159143,0.160151485783925,0.160151485783925
C4,168,4110,0.160545,27.7260437,0.160545,0.16162751876519,0.16162751876519
C4,168,4111,0.162243,58.38679504,0.162243,0.163427304868848,0.163427304868848
C4,168,4112,0.164084,91.719841,0.164084,0.1653839546667,0.1653839546667
C4,168,4113,0.165679,122.04017639,0.165679,0.167163758354093,0.167163758354093
C4,168,4114,0.167135,146.36711121,0.167135,0.168591749428027,0.168591749428027
C4,168,4115,0.168038,162.47421265,0.168038,0.169537236282555,0.169537236282555
C4,168,4116,0.16829,167.2922821,0.16829,0.16982005695927,0.16982005695927
C4,168,4117,0.167864,160.17944336,0.167864,0.169402533325232,0.169402533325232
C4,168,4118,0.166872,142.25360107,0.166872,0.168350286382809,0.168350286382809
C4,168,4119,0.165313,114.06692505,0.165313,0.166695728500435,0.166695728500435
C4,168,4120,0.163482,81.13787079,0.163482,0.164762793015373,0.164762793015373
C4,168,4121,0.161699,48.68529892,0.161699,0.162857827046604,0.162857827046604
C4,168,4122,0.16018,21.41593552,0.16018,0.161257115415024,0.161257115415024
C4,168,8527,0.160575,32.09539032,0.160575,0.161883999411784,0.161883999411784
C4,168,8528,0.176596,363.87054443,0.176596,0.181359200958041,0.181359200958041
C4,168,8529,0.193855,660.1463623,0.193855,0.19875059146701,0.19875059146701
C4,168,8530,0.214372,1112.0682373,0.214372,0.22527840552951,0.22527840552951
C4,168,8531,0.227257,1334.36730957,0.227257,0.238327361071759,0.238327361071759
C4,168,8532,0.247725,1759.13452148,0.247725,0.263261196410876,0.263261196410876
C4,168,8533,0.223746,910.27984619,0.223746,0.213433426971353,0.213433426971353
C4,168,8534,0.799771,5597.06982422,0.799771,0.4885479986817139,0.4885479986817139
C4,168,8535,0.380737,4874.54736328,0.380737,0.446135930224536,0.446135930224536
C4,168,8536,0.165716,140.35264587,0.165716,0.168238700312569,0.168238700312569
C4,169,1902,0.170918,237.44252014,0.170918,0.173937875932218,0.173937875932218
C4,169,1903,0.1858,463.84259033,0.1858,0.187227560052371,0.187227560052371
C4,169,1904,0.395625,4440.85595703,0.395625,0.420678244677661,0.420678244677661
C4,169,1905,0.465813,6971.19238281,0.465813,0.569208992870947,0.569208992870947
C4,169,1906,0.28456,1893.32751465,0.28456,0.271138325109955,0.271138325109955
C4,169,1907,0.296406,2104.43310547,0.296406,0.283530223291089,0.283530223291089
C4,169,1908,0.296586,2118.17626953,0.296586,0.284336947021411,0.284336947021411
C4,169,1909,0.285571,1946.18054199,0.285571,0.274240797814813,0.274240797814813
C4,169,1910,0.265386,1632.5402832,0.265386,0.25583011462384,0.25583011462384
C4,169,1911,0.236746,1220.46887207,0.236746,0.231641522790509,0.231641522790509
C4,169,1912,0.205949,767.36901855,0.205949,0.205044561388885,0.205044561388885
C4,169,1913,0.215721,868.27984619,0.215721,0.210968026971353,0.210968026971353
C4,169,4109,0.159424,7.29783154,0.159424,0.160428382711398,0.160428382711398
C4,169,4110,0.163424,76.36974335,0.163424,0.164482903934645,0.164482903934645
C4,169,4111,0.168189,158.47787476,0.168189,0.169302651248412,0.169302651248412
C4,169,4112,0.173332,247.58818054,0.173332,0.174533426197698,0.174533426197698
C4,169,4113,0.178071,329.63278198,0.178071,0.179349444302226,0.179349444302226
C4,169,4114,0.181971,396.43490601,0.181971,0.183270728982787,0.183270728982787
C4,169,4115,0.18451,440.62728882,0.18451,0.185864821853734,0.185864821853734
C4,169,4116,0.185277,453.26278687,0.185277,0.186606525589269,0.186606525589269
C4,169,4117,0.184138,434.3586731,0.184138,0.18549685411097,0.18549685411097
C4,169,4118,0.181372,386.63687134,0.181372,0.182695584347658,0.182695584347658
C4,169,4119,0.17693,310.29071045,0.17693,0.178214064703415,0.178214064703415
C4,169,4120,0.171714,219.79490662,0.171714,0.172901961018594,0.172901961018594
C4,169,4121,0.166553,130.2734375,0.166553,0.16764705078125,0.16764705078125
C4,169,4122,0.162249,55.94927216,0.162249,0.163284222275792,0.163284222275792
C4,169,8527,0.16898,262.92605591,0.16898,0.175433759481917,0.175433759481917
C4,169,8528,1.0,8827.60351562,1.0,0.678180326366894,0.678180326366894
C4,169,8529,1.0,11770.97265625,1.0,0.850956094921875,0.850956094921875
C4,169,8530,1.0,13200.62304688,1.0,0.934876572851856,0.934876572851856
C4,169,8531,0.84763,6607.17041016,0.84763,0.547840903076392,0.547840903076392
C4,169,8532,0.366721,4017.44433594,0.366721,0.395823982519678,0.395823982519678
C4,169,8533,0.280197,1897.95043945,0.280197,0.271409690795715,0.271409690795715
C4,169,8534,0.339342,3327.81054688,0.339342,0.355342479101856,0.355342479101856
C4,169,8535,0.279244,2092.62402344,0.279244,0.282837030175928,0.282837030175928
C4,169,8536,0.172492,237.5440979,0.172492,0.17394383854673,0.17394383854673
C4,170,1902,0.1637,94.64659882,0.1637,0.165555755350734,0.165555755350734
C4,170,1903,0.170882,207.09968567,0.170882,0.172156751548829,0.172156751548829
C4,170,1904,0.246282,1444.21069336,0.246282,0.244775167700232,0.244775167700232
C4,170,1905,0.267517,1949.71801758,0.267517,0.274448447631946,0.274448447631946
C4,170,1906,0.210713,830.78570557,0.210713,0.208767120916959,0.208767120916959
C4,170,1907,0.217815,956.80499268,0.217815,0.216164453070316,0.216164453070316
C4,170,1908,0.22008,1005.95196533,0.22008,0.219049380364871,0.219049380364871
C4,170,1909,0.217544,965.37103271,0.217544,0.216667279620077,0.216667279620077
C4,170,1910,0.2096,840.65740967,0.2096,0.209346589947629,0.209346589947629
C4,170,1911,0.197472,645.66925049,0.197472,0.197900785003763,0.197900785003763
C4,170,1912,0.182906,412.57980347,0.182906,0.184218434463689,0.184218434463689
C4,170,1913,0.19033,520.63781738,0.19033,0.190561439880206,0.190561439880206
C4,170,4109,0.159195,3.3913939,0.159195,0.16019907482193,0.16019907482193
C4,170,4110,0.161058,35.8697052,0.161058,0.16210555169524,0.16210555169524
C4,170,4111,0.1633,74.87135315,0.1633,0.164394948429905,0.164394948429905
C4,170,4112,0.165702,117.19019318,0.165702,0.166879064339666,0.166879064339666
C4,170,4113,0.16793,155.95048523,0.16793,0.169154293483001,0.169154293483001
C4,170,4114,0.169763,187.39633179,0.169763,0.171000164676073,0.171000164676073
C4,170,4115,0.170951,208.34967041,0.170951,0.172230125653067,0.172230125653067
C4,170,4116,0.171324,214.40093994,0.171324,0.172585335174478,0.172585335174478
C4,170,4117,0.170731,205.09797668,0.170731,0.172039251231116,0.172039251231116
C4,170,4118,0.169436,182.09848022,0.169436,0.170689180788914,0.170689180788914
C4,170,4119,0.167362,145.91107178,0.167362,0.168564979913486,0.168564979913486
C4,170,4120,0.164929,103.49293518,0.164929,0.166075035295066,0.166075035295066
C4,170,4121,0.162552,61.69896317,0.162552,0.163621729138079,0.163621729138079
C4,170,4122,0.160543,26.82803726,0.160543,0.161574805787162,0.161574805787162
