case,view_id,time_index,reference_DGP,reference_Ev_lx,EIGCM_DGP,EIGCM_Ev_lx,Jones_dcglare_DGP,Jones_dcglare_Ev_lx,Raytraverse_Balanced_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_High_DGP,Raytraverse_High_Ev_lx
C4,55,1913,0.271724,1722.512,0.262458,1761.0576,0.2688118,1789.13439941,0.271083,1687.21841475,0.2671825,1639.41984786
C4,55,4109,0.160084,18.467,0.160076,18.329865,0.16109116,18.59295654,0.16107837,18.37083522,0.16106646,18.16801941
C4,55,4110,0.170325,192.93,0.1702361,191.41592,0.17139733,194.17773438,0.17125403,191.7211028,0.1710968,189.04258783
C4,55,4111,0.182398,398.61,0.1822725,396.46494,0.1836086,402.1930542,0.18331842,397.24742893,0.18299929,391.81077312
C4,55,4112,0.195606,623.619,0.1953253,618.83038,0.19684958,627.76287842,0.19628532,618.14857605,0.19588948,611.40517731
C4,55,4113,0.207577,827.55,0.2073897,824.35565,0.20908712,836.23968506,0.20860582,828.03778838,0.20787843,815.64611221
C4,55,4114,0.217738,1000.646,0.2172995,993.17786,0.2191395,1007.4901123,0.21847117,996.10174859,0.21777933,984.31570228
C4,55,4115,0.224153,1109.929,0.2239253,1106.0525,0.2258616,1122.00646973,0.22507232,1108.55745313,0.22444205,1097.82028309
C4,55,4116,0.226253,1145.7,0.2257707,1137.4913,0.2277337,1153.90014648,0.22715944,1144.11318289,0.22630483,1129.55411262
C4,55,4117,0.223167,1093.138,0.2228992,1088.5717,0.2248191,1104.24743652,0.22441336,1097.33143536,0.22331643,1078.64448722
C4,55,4118,0.216061,972.079,0.2158582,968.6228,0.2176759,982.55700684,0.21670443,966.00397395,0.21624014,958.09436954
C4,55,4119,0.20482,780.578,0.2046636,777.91534,0.20632137,789.12249756,0.20578372,779.96108325,0.20514957,769.15794348
C4,55,4120,0.191464,553.053,0.1913822,551.6554,0.19285086,559.64239502,0.19230125,550.2768818,0.192009,545.29820934
C4,55,4121,0.178296,328.715,0.1781947,326.99667,0.17947465,331.769104,0.17924271,327.81439734,0.17899175,323.53920226
C4,55,4122,0.167274,140.961,0.1672014,139.71663,0.1683206,141.77102661,0.16824049,140.38309278,0.16813092,138.51652894
C4,55,8527,0.184045,375.103,0.182458,399.62448,0.26211545,811.14532471,0.1815315,366.80582644,0.18140626,357.17078924
C4,55,8528,1.0,14270.099,1.0,14912.884,1.0,14045.82617188,1.0,14473.14739472,1.0,14495.44727268
C4,55,8529,1.0,22218.223,1.0,22102.852,1.0,21413.625,1.0,21718.7747219,1.0,21768.56937186
C4,55,8530,1.0,36473.52,1.0,38953.938,1.0,37223.12109375,1.0,38293.89412708,1.0,38502.52943594
C4,55,8531,1.0,37168.641,1.0,36129.57,1.0,32159.92773438,1.0,35897.29332921,1.0,35819.73257679
C4,55,8532,0.626456,7581.819,0.6590859,8169.458,1.0,15860.27246094,0.64148174,7848.47235816,0.65463815,8072.6924413
C4,55,8533,0.464076,4913.572,0.4647775,4916.8711,0.4773672,4997.29199219,0.46659538,4909.52503882,0.46197199,4830.01078839
C4,55,8534,0.413356,4051.836,0.440546,4517.7256,0.4603372,4852.12451172,0.42101596,4202.68508326,0.42376101,4261.58206015
C4,55,8535,0.303685,2250.638,0.3227028,2606.3572,0.3330377,2798.14379883,0.31082214,2379.8415012,0.30658087,2308.38992057
C4,55,8536,0.192046,562.957,0.1916143,555.6095,0.19314871,564.71557617,0.1923478,551.06986838,0.19177994,541.39595028
C4,56,1902,0.19396,595.565,0.1950565,614.25055,0.19771437,642.49499512,0.19429243,584.19814801,0.19305921,563.18921608
C4,56,1903,0.236612,1322.176,0.2365849,1321.7197,0.2381143,1330.74133301,0.23626586,1299.24801279,0.23537114,1284.00571427
C4,56,1904,1.0,18766.142,1.0,19059.629,1.0,17663.69140625,1.0,28876.95705733,1.0,28192.04081682
C4,56,1905,1.0,23313.181,1.0,23579.752,1.0,22429.52929688,1.0,36671.60589189,1.0,36363.6475224
C4,56,1906,0.50129,5515.602,0.495678,5506.5435,0.5070477,5546.27050781,0.50117767,5526.2625158,0.49345909,5392.33360375
C4,56,1907,0.537144,6130.562,0.5315996,6112.7681,0.5423675,6157.33740234,0.5336945,6088.72994605,0.52968737,6017.45657794
C4,56,1908,0.535694,6112.77,0.5295499,6081.3188,0.5396935,6125.44921875,0.53187247,6064.84843979,0.52799019,5995.90837862
C4,56,1909,0.497564,5468.624,0.4932395,5473.6802,0.5031887,5513.41699219,0.49593108,5458.47435898,0.49191342,5387.5993726
C4,56,1910,0.437787,4468.894,0.4330314,4480.6714,0.4440558,4515.51416016,0.43504734,4430.14945684,0.4326704,4389.58263697
C4,56,1911,0.361929,3257.956,0.3612587,3275.8069,0.3684671,3302.15014648,0.36113666,3227.63947753,0.35942233,3194.72863164
C4,56,1912,0.282587,2015.877,0.2795973,2023.1168,0.2871448,2039.36853027,0.2821184,1992.68638926,0.28053445,1964.91681949
C4,56,1913,0.289278,1970.542,0.2772719,2014.8535,0.2872755,2030.78015137,0.2843596,1906.18864839,0.28220417,1869.5213696
C4,56,4109,0.160208,20.581,0.1602058,20.54249,0.16121391,20.68438148,0.16119926,20.43030112,0.16118182,20.13322102
C4,56,4110,0.171617,214.941,0.1715876,214.43941,0.17267435,215.93154907,0.17251065,213.12857709,0.17229793,209.50480904
C4,56,4111,0.185087,444.406,0.1850895,444.45435,0.18627236,447.57122803,0.18592684,441.68375493,0.18549748,434.36940085
C4,56,4112,0.199868,696.213,0.1997659,694.47943,0.20105396,699.38812256,0.20032255,686.92595737,0.19982996,678.53418417
C4,56,4113,0.213236,923.952,0.2133459,925.82501,0.2147326,932.41467285,0.21424992,924.18937111,0.21316934,905.78086764
C4,56,4114,0.224616,1117.827,0.2244815,1115.5275,0.2259504,1123.51977539,0.22494161,1106.33066648,0.2241668,1093.13120724
C4,56,4115,0.231758,1239.496,0.2318904,1241.7437,0.2334154,1250.69299316,0.23245828,1234.38303846,0.23152834,1218.54071933
C4,56,4116,0.234035,1278.276,0.2339597,1276.9971,0.2354998,1286.20080566,0.2346483,1271.69163066,0.23359659,1253.77490887
C4,56,4117,0.230635,1220.36,0.2307717,1222.6862,0.2322859,1231.45080566,0.23168967,1221.28904594,0.23034193,1198.32926432
C4,56,4118,0.222752,1086.07,0.2228722,1088.1125,0.224327,1095.86474609,0.22310115,1074.97701741,0.22247275,1064.27175748
C4,56,4119,0.210156,871.49,0.2102681,873.39258,0.21163101,879.57635498,0.21095834,868.1148405,0.21012444,853.90875787
C4,56,4120,0.195216,616.964,0.1953109,618.58459,0.19656655,622.94061279,0.1958312,610.41218157,0.19551078,604.95365424
C4,56,4121,0.180464,365.65,0.1804905,366.1076,0.18164127,368.67697144,0.18138628,364.33187572,0.18102751,358.21999387
C4,56,4122,0.168203,156.773,0.1681774,156.34369,0.16924066,157.44187927,0.16915197,155.91087012,0.16899704,153.27152009
C4,56,8527,0.200066,509.798,0.1905385,537.28296,0.3347431,1289.45178223,0.18881972,490.96620034,0.18965129,477.79858566
C4,56,8528,1.0,20708.104,1.0,21105.594,1.0,20038.328125,1.0,20645.80327576,1.0,20626.94831119
C4,56,8529,1.0,26066.315,1.0,26645.945,1.0,26097.546875,1.0,26165.34926649,1.0,26236.08257988
C4,56,8530,1.0,40005.029,1.0,39796.203,1.0,37672.0546875,1.0,39075.7351282,1.0,39307.44023412
C4,56,8531,1.0,31301.412,1.0,31038.32,1.0,28167.15039062,1.0,30711.583014,1.0,30624.02820538
C4,56,8532,0.663848,8049.999,0.6939174,8883.8584,1.0,14247.12011719,0.66604913,8377.44781757,0.67851705,8585.03736037
C4,56,8533,0.483638,5257.845,0.4820794,5290.3457,0.4926404,5326.11425781,0.48316261,5245.85389763,0.47722108,5142.8016999
C4,56,8534,0.456525,4786.348,0.505838,5699.9209,0.4943913,5533.6328125,0.46404061,5002.51174216,0.46928391,5082.94729966
C4,56,8535,0.333659,2798.216,0.3633065,3394.2625,0.3548384,3278.69799805,0.34739241,3033.73618866,0.34492291,2987.57703682
C4,56,8536,0.195467,621.241,0.1952274,617.16254,0.19648516,621.55450439,0.19564373,607.21859364,0.19492238,594.9298336
C4,57,1902,0.179191,343.971,0.1795117,349.43237,0.18131553,363.12771606,0.18399963,408.85227938,0.18271278,386.92984906
C4,57,1903,0.201502,724.06,0.2010898,717.03156,0.20297536,732.11993408,0.20496437,766.0028857,0.20429051,754.52324407
C4,57,1904,1.0,12814.576,1.0,12812.348,0.873375,11304.45507812,1.0,21670.68997432,1.0,21624.8237119
C4,57,1905,1.0,13780.733,1.0,13731.166,0.9681776,13302.22851562,1.0,24008.79373205,1.0,23616.9122776
C4,57,1906,0.345705,2975.783,0.3414876,2938.3188,0.3499813,2998.55639648,0.36153057,3195.15203685,0.35527659,3092.77872463
C4,57,1907,0.362522,3266.553,0.3581825,3225.5215,0.3666511,3297.34521484,0.37783173,3484.92890314,0.37316284,3408.60768555
C4,57,1908,0.361649,3259.661,0.3566067,3204.7122,0.3651184,3284.23901367,0.37637662,3468.15635535,0.37128402,3386.35392347
C4,57,1909,0.342466,2940.697,0.3381648,2906.9385,0.3469528,2986.57055664,0.3569571,3149.97833431,0.35178201,3063.42061441
C4,57,1910,0.311325,2429.338,0.3066747,2407.2761,0.3165616,2478.41796875,0.32181319,2564.93840981,0.31860082,2516.0428071
C4,57,1911,0.270791,1792.856,0.2692603,1781.2404,0.2759733,1836.71362305,0.27846032,1880.50325265,0.27678956,1851.2459199
C4,57,1912,0.226385,1116.51,0.2246162,1112.2079,0.2292045,1147.91650391,0.23062344,1172.89250674,0.22917527,1149.58204328
C4,57,1913,0.237136,1200.961,0.2304705,1217.5548,0.2394253,1270.40368652,0.24029662,1226.0384591,0.23916418,1198.93738907
C4,57,4109,0.159654,11.137,0.1596457,11.000405,0.16066059,11.25549889,0.1606975,11.88252686,0.16068111,11.60320687
C4,57,4110,0.165858,116.834,0.1657474,114.94746,0.16690723,117.68370819,0.16728753,124.14870799,0.16710153,120.98009942
C4,57,4111,0.17315,241.059,0.1730084,238.64366,0.17434591,244.40092468,0.17509988,257.23810043,0.17473665,251.05033169
C4,57,4112,0.181136,377.097,0.1809244,373.49854,0.18245509,382.54202271,0.18347741,399.95594697,0.18307349,393.07483741
C4,57,4113,0.188546,503.343,0.188254,498.36472,0.18996102,510.4112854,0.19132517,533.64856015,0.19082525,525.13210505
C4,57,4114,0.194616,606.74,0.1942481,600.479,0.19609797,614.95806885,0.19778462,643.6903128,0.19720592,633.83168635
C4,57,4115,0.198626,675.059,0.1982154,668.06415,0.20016111,684.17755127,0.20228149,720.2979396,0.2014232,705.676305
C4,57,4116,0.199965,697.867,0.199331,687.07031,0.20130451,703.65557861,0.20341959,739.68638937,0.20262274,726.11143122
C4,57,4117,0.197988,664.184,0.1976347,658.17285,0.19956433,674.01049805,0.20183663,712.71934819,0.20078997,694.88869951
C4,57,4118,0.193744,591.892,0.1933806,585.69952,0.19520428,599.7333374,0.19683139,627.45134815,0.19620536,616.78636623
C4,57,4119,0.186833,474.15,0.1865733,469.73206,0.18823313,480.97518921,0.18975284,506.86274073,0.18903373,494.61216339
C4,57,4120,0.178707,335.72,0.1785022,332.23502,0.1799717,340.23550415,0.18080986,354.51211421,0.1805471,350.03570465
C4,57,4121,0.170656,198.561,0.170529,196.40573,0.17181044,201.21061707,0.17245895,212.24793512,0.17213988,206.81234899
C4,57,4122,0.163995,85.097,0.1639293,83.974846,0.16505251,86.08540344,0.16533586,90.90050618,0.16519898,88.56858733
C4,57,8527,0.190364,323.415,0.1786672,335.04553,0.3072987,955.5994873,0.1805804,350.60311817,0.18113275,337.93132744
C4,57,8528,1.0,14751.621,1.0,14995.374,1.0,14215.27929688,1.0,15060.16618182,1.0,15042.38687353
C4,57,8529,1.0,15330.028,1.0,15751.495,1.0,15499.03125,1.0,15991.86234497,1.0,16038.0211768
C4,57,8530,1.0,18023.798,1.0,17899.988,1.0,16482.36132812,1.0,18241.72990774,1.0,18322.14287233
C4,57,8531,0.897578,7801.752,0.9561009,8153.4438,0.6846749,8677.66992188,0.98940458,8817.61947209,0.9857327,8744.49369534
C4,57,8532,0.439572,4564.746,0.4521386,4874.1509,0.4895676,5536.96533203,0.48435368,5365.99988143,0.48730005,5402.14064895
C4,57,8533,0.33174,2785.99,0.3272693,2747.2527,0.3371624,2837.11621094,0.3411283,2903.72596951,0.33686098,2836.79174447
C4,57,8534,0.424893,4244.972,0.4400507,4700.126,0.456688,5022.67919922,0.42640214,4262.55069607,0.43600069,4416.71573523
C4,57,8535,0.347755,2831.808,0.3452063,3157.0498,0.3682009,3545.94799805,0.34617761,2810.7991396,0.39450376,3664.75686742
C4,57,8536,0.17925,344.974,0.1791975,344.0798,0.18094173,356.75881958,0.18113259,360.01002473,0.18053545,349.83728348
C4,58,1902,0.164877,100.113,0.164796,98.739738,0.17489016,106.33862305,0.16792825,135.06387823,0.16730655,124.47272008
C4,58,1903,0.17216,224.193,0.1714627,212.31247,0.1761622,220.65769958,0.17432093,243.96818066,0.17389827,236.7678218
C4,58,1904,0.673531,2921.452,0.6638422,2778.4722,0.3472512,2814.53564453,0.80033866,5341.76121862,0.7959017,5242.01501498
C4,58,1905,0.306543,2246.256,0.3016402,2275.5352,0.3278171,2684.2902832,0.68768288,3891.75945857,0.67815141,3648.35691475
C4,58,1906,0.219098,913.884,0.2135651,854.46509,0.21757191,884.95635986,0.22567563,1002.70827391,0.22266291,955.37161407
C4,58,1907,0.22571,1039.363,0.2201624,972.32434,0.224047,1009.26025391,0.2320744,1124.79486183,0.22934733,1082.54270406
C4,58,1908,0.227214,1077.256,0.2219318,1010.4076,0.2258926,1052.02270508,0.23354218,1157.87443512,0.23049366,1112.8736758
C4,58,1909,0.223092,1016.919,0.2181703,958.46307,0.2224407,1001.77642822,0.228213,1081.23450698,0.22566817,1040.70077025
C4,58,1910,0.213493,870.808,0.2088864,824.07849,0.21400561,865.26733398,0.21729755,905.84236379,0.21550706,882.1492301
C4,58,1911,0.199757,657.002,0.1969786,624.91602,0.20118942,658.11016846,0.20228235,678.47150632,0.20120868,661.5095842
C4,58,1912,0.183218,411.2,0.1826222,394.81,0.18616232,416.04425049,0.18531646,426.17681912,0.18445716,414.21989302
C4,58,1913,0.188772,463.685,0.1869099,466.76254,0.19242072,500.39190674,0.19043635,481.75766456,0.18994399,468.00785721
C4,58,4109,0.159209,3.565,0.1591969,3.3544095,0.16020512,3.49369192,0.1602268,3.86363891,0.16021808,3.71521524
C4,58,4110,0.161206,37.583,0.1610825,35.476437,0.16217126,36.97968292,0.16238692,40.66302069,0.16229785,39.14560464
C4,58,4111,0.163596,78.299,0.163349,74.089394,0.16453628,77.2612915,0.16496327,84.55311436,0.16478484,81.51339895
C4,58,4112,0.166178,122.289,0.1658147,116.09422,0.16710841,121.07289886,0.1677494,132.01696143,0.16751015,127.94115999
C4,58,4113,0.168567,162.988,0.168079,154.66823,0.16946825,161.27354431,0.17032672,175.92364044,0.1700228,170.74614739
C4,58,4114,0.170544,196.656,0.169917,185.98018,0.17138147,193.87356567,0.17243863,211.90177501,0.17207953,205.78419933
C4,58,4115,0.171864,219.144,0.1711363,206.75104,0.17504958,215.49015808,0.1738241,235.5041771,0.17343879,228.94017477
C4,58,4116,0.172281,226.248,0.1714868,212.72171,0.17542168,221.72138977,0.17419042,241.74481909,0.17381978,235.43069729
C4,58,4117,0.171588,214.452,0.1709543,203.65062,0.17490527,212.26823425,0.17375648,234.35226367,0.17321146,225.06739896
C4,58,4118,0.170227,191.268,0.1696259,181.02013,0.17107553,188.66036987,0.17206241,205.49247258,0.171709,199.47183489
C4,58,4119,0.167975,152.903,0.167522,145.17921,0.16888226,151.29090881,0.16976267,166.31463869,0.16941944,160.46749661
C4,58,4120,0.165375,108.596,0.1650452,102.98414,0.1663014,107.32532501,0.16686426,116.93791171,0.16666496,113.54268087
C4,58,4121,0.162813,64.954,0.1625991,61.313328,0.16375324,63.92211533,0.16410242,69.88783468,0.16395818,67.43059764
C4,58,4122,0.160646,28.042,0.1605571,26.525991,0.16162532,27.6815834,0.16177257,30.19718779,0.16171092,29.14676565
C4,58,8527,0.1733,80.972,0.1640083,85.319687,0.25175081,253.07447815,0.16615531,104.86042807,0.16627372,96.88813444
C4,58,8528,0.592065,1578.476,0.6399365,1564.0477,0.3912658,2292.31323242,0.64510477,1888.73384598,0.64531222,1899.45961427
C4,58,8529,0.251078,1478.401,0.2515656,1511.358,0.2854868,1706.9876709,0.27808054,1927.43636697,0.27783346,1930.18000815
C4,58,8530,0.325902,2528.337,0.3265555,2834.9221,0.3178027,2648.38183594,0.36187619,3210.45851037,0.35558209,3127.50118355
C4,58,8531,0.331435,2647.992,0.3215972,2755.9104,0.3237013,2769.12744141,0.35286733,3094.25673336,0.35425391,3104.47959216
C4,58,8532,0.348582,2950.077,0.3532163,3297.8416,0.3600376,3399.24511719,0.35225879,3099.88886261,0.35338934,3088.37910025
C4,58,8533,0.224211,1069.859,0.219393,1004.6337,0.2246157,1055.24194336,0.22595074,1065.8131006,0.22372395,1034.61953828
C4,58,8534,0.384416,3361.624,0.3872652,3880.8181,0.4040082,4154.30664062,0.36578405,3073.1192069,0.3811352,3346.80414486
C4,58,8535,0.325607,2258.325,0.3148047,2652.593,0.3438045,3129.95678711,0.31088894,2119.51271752,0.36214249,2935.8764387
C4,58,8536,0.166621,129.828,0.1667401,131.85786,0.16819108,139.51934814,0.16797079,135.78864519,0.1676903,131.01030129
C4,59,1902,0.162267,55.657,0.1622835,55.93647,0.16333138,56.72968292,0.16322135,54.87821665,0.16321959,54.84826988
C4,59,1903,0.169554,179.79,0.1689795,170.00836,0.17024544,174.4990387,0.16998694,170.13529219,0.16999076,170.20030321
C4,59,1904,0.221964,1052.747,0.222365,1074.9191,0.2250138,1107.55102539,0.22581021,1107.5966815,0.22392177,1071.871959
C4,59,1905,0.258654,1646.429,0.2607826,1730.2593,0.2614974,1729.07019043,0.26665665,1800.04383816,0.25885068,1664.41794672
C4,59,1906,0.205142,753.182,0.2002508,702.74005,0.20230084,720.62182617,0.20370751,713.87220908,0.2034902,707.02868739
C4,59,1907,0.212298,872.879,0.2073866,817.20746,0.20922292,838.54510498,0.21077874,830.17081467,0.21020856,819.70788013
C4,59,1908,0.215128,918.827,0.2100659,862.42694,0.21200071,885.86590576,0.21269658,866.34110843,0.2128072,859.80644857
C4,59,1909,0.212569,871.659,0.2078844,824.55902,0.20987792,849.70288086,0.20957018,817.27562629,0.21048081,816.75873384
C4,59,1910,0.205578,748.393,0.201344,712.18994,0.20316484,735.34179688,0.20366073,704.94866003,0.2043202,705.43535172
C4,59,1911,0.194971,563.895,0.190751,540.90356,0.19279203,558.6338501,0.1935641,532.39220697,0.19443226,531.97644322
C4,59,1912,0.181421,351.91,0.1790269,341.17389,0.18068298,352.34640503,0.18131986,336.54087504,0.18130809,333.79234233
C4,59,1913,0.190743,386.35,0.184542,397.83014,0.18452988,417.88308716,0.18879001,379.70012747,0.19080172,382.41546438
C4,59,4109,0.159175,2.975,0.1591646,2.8036144,0.16016905,2.87900829,0.16016557,2.82063805,0.16016517,2.81378978
C4,59,4110,0.160842,31.382,0.1607427,29.688244,0.1617914,30.50467873,0.16175111,29.83156448,0.16174085,29.65672656
C4,59,4111,0.16284,65.418,0.1626366,61.952858,0.16373936,63.67564774,0.16363548,61.93320673,0.16362551,61.76339692
C4,59,4112,0.164981,101.897,0.1646886,96.9095,0.16584953,99.6127243,0.16573861,97.76168649,0.16569589,97.03397716
C4,59,4113,0.166944,135.328,0.1665683,128.93147,0.16778143,132.52128601,0.16761393,129.70916535,0.16756728,128.91449542
C4,59,4114,0.16861,163.719,0.1680979,154.98952,0.16935278,159.28941345,0.16916855,156.19334768,0.1691194,155.35605168
C4,59,4115,0.169717,182.573,0.1691222,172.44028,0.17040468,177.21369934,0.17015324,172.96839588,0.1701765,173.36449513
C4,59,4116,0.170048,188.218,0.169416,177.44518,0.17070668,182.3600769,0.17045389,178.09004686,0.1704643,178.2674757
C4,59,4117,0.169476,178.472,0.1689609,169.69147,0.17023915,174.39320374,0.17012828,172.54305227,0.17000133,170.38047599
C4,59,4118,0.168322,158.815,0.1678476,150.72565,0.16909519,154.90229797,0.16885703,150.88635558,0.16884918,150.7526403
C4,59,4119,0.166463,127.144,0.1660991,120.93948,0.16729883,124.29745483,0.16720788,122.79175223,0.16713055,121.47447138
C4,59,4120,0.164315,90.553,0.1640458,85.959732,0.16518886,88.36109161,0.16510987,87.0506572,0.16504237,85.90072676
C4,59,4121,0.162191,54.359,0.1620135,51.337864,0.16310002,52.78853607,0.16303745,51.74523499,0.16301603,51.38041312
C4,59,4122,0.160381,23.518,0.1603081,22.284063,0.16134606,22.9210968,0.16131904,22.47088012,0.16131024,22.3209749
C4,59,8527,0.161396,40.818,0.1617058,46.095081,0.16260967,44.43652344,0.16293892,50.06672651,0.162569,43.76495086
C4,59,8528,0.203331,691.481,0.2022764,737.24683,0.1981809,650.43347168,0.21589191,832.70248096,0.22184943,923.08853541
C4,59,8529,0.247258,1479.37,0.2456893,1476.8199,0.2494552,1523.91699219,0.26443348,1696.38909454,0.26803526,1762.98371348
C4,59,8530,0.345858,2782.412,0.3267489,2857.7327,0.3412762,3088.12915039,0.34932617,2951.37554116,0.3406092,2854.59568742
C4,59,8531,0.338582,2751.996,0.3259152,2843.5293,0.328102,2863.70288086,0.32165222,2594.09252257,0.32737539,2640.81323447
C4,59,8532,0.342901,2850.605,0.3588575,3403.7976,0.3471791,3188.69165039,0.30707905,2399.76308101,0.30982623,2408.25528937
C4,59,8533,0.21573,935.157,0.211483,888.39563,0.213927,918.68243408,0.21031061,834.80675311,0.2107011,834.34279109
C4,59,8534,0.333312,2666.61,0.3432275,3130.7244,0.3571551,3358.66357422,0.30929232,2354.75920899,0.33307954,2662.89788615
C4,59,8535,0.278502,1671.418,0.2703158,1887.4395,0.281808,2075.07836914,0.26625762,1632.37074103,0.30669405,2156.33781994
C4,59,8536,0.165444,109.776,0.1655835,112.15509,0.16685411,116.72844696,0.16622732,106.08713999,0.16614487,104.68258713
C4,60,1902,0.163509,76.811,0.1638142,82.013969,0.16511089,87.04256439,0.16413417,70.42877133,0.16417319,71.09355997
C4,60,1903,0.172254,225.784,0.1715872,214.43329,0.17348626,229.73200989,0.17236219,210.59943278,0.17281003,218.22872321
